customer_id,age,gender,region,membership,signup_year
C00755,44,F,광주,Bronze,2017
C00756,58,F,대전,Bronze,2022
C00757,57,F,경기,Bronze,2015
C00758,45,F,대구,Silver,2017
C00759,43,F,경기,Bronze,2020
C00760,66,M,경기,Bronze,2018
C00761,19,F,경기,Silver,2022
C00762,42,M,서울,Bronze,2022
C00763,20,M,광주,Silver,2023
C00764,25,M,대구,Bronze,2019
C00765,61,M,경기,Silver,2021
C00766,50,M,대구,Bronze,2016
C00767,59,M,대구,Bronze,2020
C00768,69,F,서울,Silver,2018
C00769,52,M,서울,Silver,2022
C00770,23,M,광주,Bronze,2023
C00771,56,M,대구,Bronze,2016
C00772,69,F,대전,Bronze,2020
C00773,40,M,서울,Bronze,2020
C00774,42,M,경기,Bronze,2021
C00775,67,F,대구,Bronze,2016
C00776,60,F,부산,Gold,2017
C00777,36,F,대구,Silver,2022
C00778,22,M,서울,Bronze,2023
C00779,68,F,서울,Gold,2017
C00780,28,F,서울,Silver,2017
C00781,29,F,경기,Silver,2018
C00782,27,M,경기,Bronze,2019
C00783,25,F,광주,Bronze,2018
C00784,41,M,서울,Silver,2021
C00785,45,M,경기,Silver,2018
C00786,58,F,대전,Gold,2023
C00787,53,M,경기,Silver,2015
C00788,54,M,서울,Bronze,2020
C00789,38,M,서울,Bronze,2021
C00790,25,F,부산,Bronze,2021
C00791,26,M,서울,Gold,2021
C00792,64,F,대전,Bronze,2016
C00793,32,M,부산,Bronze,2017
C00794,65,F,대구,Silver,2020
C00795,63,M,경기,Silver,2023
C00796,57,M,대전,Silver,2023
C00797,35,F,부산,Silver,2016
C00798,59,M,부산,Bronze,2022
C00799,37,F,광주,Silver,2015
C00800,23,F,광주,Bronze,2015
C00801,29,M,서울,Silver,2021
C00802,19,F,서울,Silver,2022
C00803,24,M,서울,Silver,2021
C00804,33,F,서울,Bronze,2023
C00805,20,F,광주,Silver,2020
C00806,62,F,경기,Bronze,2018
C00807,20,M,경기,Bronze,2015
C00808,44,M,서울,Bronze,2017
C00809,67,M,대전,Bronze,2015
C00810,60,M,광주,Bronze,2015
C00811,57,F,부산,Bronze,2020
C00812,55,M,대구,VIP,2018
C00813,50,M,대구,Bronze,2019
C00814,45,F,부산,Silver,2021
C00815,18,M,서울,Bronze,2021
C00816,25,M,대구,Silver,2021
C00817,54,F,부산,Gold,2016
C00818,49,M,대구,Bronze,2020
C00819,65,M,경기,Silver,2018
C00820,60,M,대전,Silver,2020
C00821,54,M,부산,Silver,2015
C00822,21,M,부산,Bronze,2015
C00823,47,F,광주,Gold,2016
C00824,23,M,경기,Silver,2021
C00825,63,M,경기,Bronze,2019
C00826,36,M,경기,Bronze,2018
C00827,49,M,부산,Silver,2023
C00828,26,M,서울,Silver,2016
C00829,29,M,부산,Bronze,2015
C00830,28,M,대구,Silver,2021
C00831,63,M,부산,Silver,2022
C00832,33,F,경기,Silver,2016
C00833,18,M,서울,Silver,2016
C00834,62,M,광주,Bronze,2016
C00835,70,M,대구,Bronze,2023
C00836,38,F,경기,Silver,2019
C00837,47,M,부산,Silver,2017
C00838,30,F,경기,Silver,2018
C00839,51,M,서울,Bronze,2020
C00840,21,M,서울,VIP,2018
C00841,45,M,서울,Bronze,2020
C00842,55,M,경기,Gold,2021
C00843,48,F,부산,Gold,2022
C00844,44,F,경기,Bronze,2021
C00845,22,M,경기,Silver,2020
C00846,42,M,서울,Bronze,2021
C00847,20,M,대구,Bronze,2022
C00848,50,M,서울,Bronze,2016
C00849,21,F,부산,Bronze,2023
C00850,42,M,경기,Silver,2021
C00851,37,F,서울,Bronze,2023
C00852,51,F,경기,Bronze,2015
C00853,43,F,대구,Bronze,2020
C00854,22,M,경기,Gold,2023
C00855,52,M,경기,Gold,2020
C00856,45,F,서울,Bronze,2021
C00857,46,F,부산,Bronze,2019
C00858,26,F,광주,Silver,2021
C00859,69,M,부산,Silver,2020
C00860,55,M,서울,Silver,2022
C00861,67,F,부산,Silver,2017
C00862,23,M,서울,Bronze,2015
C00863,36,M,광주,Bronze,2023
C00864,61,M,대전,Bronze,2017
C00865,28,F,부산,Bronze,2017
C00866,19,M,광주,Silver,2018
C00867,64,M,서울,Silver,2019
C00868,61,F,서울,Gold,2022
C00869,61,F,경기,Gold,2022
C00870,26,M,대구,Bronze,2022
C00871,38,F,경기,Silver,2015
C00872,41,F,경기,Silver,2022
C00873,51,M,서울,Gold,2019
C00874,39,F,대구,Bronze,2017
C00875,20,F,서울,VIP,2019
C00876,29,M,경기,Silver,2019
C00877,45,M,서울,Bronze,2015
C00878,47,M,서울,Bronze,2023
C00879,43,F,서울,Bronze,2019
C00880,65,M,경기,Silver,2016
C00881,38,F,경기,Bronze,2016
C00882,45,M,경기,Gold,2021
C00883,43,M,대구,Bronze,2023
C00884,50,F,광주,Gold,2019
C00885,38,F,서울,Gold,2018
C00886,52,M,서울,Bronze,2016
C00887,69,F,경기,Bronze,2018
C00888,51,M,경기,Gold,2018
C00889,58,F,서울,Gold,2023
C00890,68,M,대구,Silver,2021
C00891,64,M,부산,Bronze,2022
C00892,35,F,대구,Silver,2015
C00893,28,M,경기,Gold,2021
C00894,40,M,경기,Bronze,2016
C00895,65,F,대구,Silver,2022
C00896,39,F,서울,Gold,2019
C00897,34,M,경기,Silver,2018
C00898,22,F,서울,Bronze,2023
C00899,61,M,부산,Gold,2019
C00900,28,M,광주,Silver,2015
C00901,47,F,서울,Gold,2019
C00902,32,M,부산,Silver,2021
C00903,44,M,광주,Bronze,2023
C00904,52,M,경기,Gold,2019
C00905,50,M,경기,Gold,2019
C00906,37,M,대전,Bronze,2017
C00907,33,F,서울,Bronze,2019
C00908,51,F,서울,VIP,2019
C00909,19,M,광주,Bronze,2018
C00910,52,F,서울,VIP,2020
C00911,57,F,대구,Bronze,2023
C00912,45,F,경기,Bronze,2017
C00913,64,F,대구,Bronze,2017
C00914,56,M,부산,Bronze,2020
C00915,23,F,경기,Silver,2019
C00916,26,F,경기,Bronze,2022
C00917,37,F,서울,Silver,2022
C00918,18,F,서울,Bronze,2023
C00919,25,F,대구,VIP,2022
C00920,40,F,광주,Bronze,2019
C00921,20,M,대구,VIP,2021
C00922,21,F,광주,Silver,2022
C00923,42,F,광주,Bronze,2019
C00924,64,F,대구,Bronze,2017
C00925,55,F,광주,Bronze,2022
C00926,32,M,서울,Silver,2021
C00927,38,M,대구,Bronze,2023
C00928,52,F,대구,Bronze,2019
C00929,70,F,서울,Bronze,2021
C00930,70,F,광주,Silver,2018
C00931,63,F,서울,Bronze,2015
C00932,69,M,경기,Gold,2017
C00933,31,F,서울,Bronze,2018
C00934,53,M,경기,Bronze,2023
C00935,29,M,경기,Gold,2018
C00936,34,F,부산,Bronze,2022
C00937,56,F,대구,Gold,2018
C00938,26,M,대구,Gold,2021
C00939,52,F,대구,Gold,2022
C00940,30,M,서울,Bronze,2020
C00941,32,F,경기,Silver,2016
C00942,35,F,대구,Bronze,2023
C00943,68,F,부산,VIP,2018
C00944,50,F,부산,Silver,2020
C00945,23,M,서울,Silver,2023
C00946,44,F,경기,Bronze,2015
C00947,40,F,대전,Bronze,2018
C00948,44,F,광주,Silver,2018
C00949,51,M,서울,Bronze,2019
C00950,63,F,경기,Bronze,2018
C00951,55,M,경기,Silver,2016
C00952,31,M,경기,Silver,2023
C00953,53,F,경기,Silver,2018
C00954,70,M,부산,Bronze,2015
C00955,25,F,대전,Bronze,2021
C00956,52,F,광주,Silver,2016
C00957,36,F,광주,Silver,2023
C00958,47,M,대구,Gold,2017
C00959,31,M,서울,Bronze,2023
C00960,37,M,경기,Silver,2016
C00961,66,F,경기,Bronze,2020
C00962,42,F,광주,Silver,2023
C00963,57,M,대전,Silver,2023
C00964,41,M,경기,Silver,2017
C00965,31,F,경기,Bronze,2015
C00966,43,M,경기,Bronze,2021
C00967,55,F,부산,Bronze,2018
C00968,40,F,서울,Bronze,2023
C00969,39,M,광주,Silver,2023
C00970,65,F,경기,Bronze,2016
C00971,36,F,대전,Silver,2021
C00972,63,M,서울,Gold,2022
C00973,68,M,서울,Silver,2015
C00974,20,M,경기,VIP,2019
C00975,59,F,광주,Bronze,2019
C00976,36,F,경기,Bronze,2016
C00977,26,M,광주,VIP,2023
C00978,45,F,경기,Bronze,2017
C00979,37,M,광주,Gold,2018
C00980,62,F,서울,Gold,2019
C00981,24,F,경기,Silver,2018
C00982,31,F,서울,Bronze,2020
C00983,26,F,서울,Silver,2015
C00984,36,F,경기,Bronze,2020
C00985,64,M,경기,Bronze,2019
C00986,69,M,대구,Bronze,2017
C00987,31,F,대구,Bronze,2023
C00988,55,M,경기,Silver,2017
C00989,70,M,대전,VIP,2019
C00990,53,F,대전,Silver,2015
C00991,57,F,광주,Bronze,2019
C00992,34,F,부산,Bronze,2020
C00993,47,M,경기,VIP,2015
C00994,26,M,경기,Bronze,2022
C00995,50,M,서울,Bronze,2019
C00996,69,F,부산,Bronze,2020
C00997,42,F,부산,Bronze,2016
C00998,31,F,부산,Bronze,2023
C00999,28,F,부산,Silver,2022
C01000,70,F,서울,Silver,2022
C01001,52,M,부산,Silver,2020
C01002,58,M,경기,Gold,2018
C01003,31,M,경기,Silver,2016
C01004,47,F,경기,Bronze,2023
C01005,58,F,서울,Bronze,2015
C01006,21,M,광주,Silver,2022
C01007,21,M,서울,Silver,2022
C01008,45,F,부산,Silver,2020
C01009,25,M,광주,Bronze,2020
C01010,19,F,서울,Bronze,2016
C01011,58,M,경기,Bronze,2020
C01012,63,M,경기,Bronze,2019
C01013,39,M,서울,Bronze,2021
C01014,58,M,경기,Bronze,2021
C01015,33,F,경기,Bronze,2020
C01016,46,F,서울,Bronze,2017
C01017,66,F,경기,Bronze,2021
C01018,65,M,서울,Bronze,2019
C01019,47,F,광주,Bronze,2019
C01020,29,M,부산,Bronze,2016
C01021,52,F,서울,Gold,2023
C01022,28,M,광주,Silver,2022
C01023,63,F,경기,Silver,2015
C01024,67,F,서울,Bronze,2015
C01025,38,M,서울,Bronze,2018
C01026,38,F,부산,Silver,2022
C01027,22,M,서울,Silver,2015
C01028,65,M,서울,Gold,2016
C01029,37,M,부산,Silver,2016
C01030,54,F,대전,Silver,2019
C01031,20,F,경기,Silver,2019
C01032,61,F,경기,Bronze,2023
C01033,50,F,대전,VIP,2021
C01034,70,F,서울,VIP,2023
C01035,26,M,서울,Silver,2020
C01036,26,F,광주,Bronze,2023
C01037,21,F,부산,Gold,2023
C01038,52,F,서울,Bronze,2021
C01039,34,M,부산,Silver,2021
C01040,51,M,광주,Silver,2018
C01041,41,M,서울,Bronze,2019
C01042,49,M,경기,Bronze,2020
C01043,18,F,서울,Bronze,2017
C01044,25,M,부산,Silver,2019
C01045,62,F,부산,Gold,2021
C01046,40,F,서울,Bronze,2016
C01047,64,F,부산,Bronze,2021
C01048,57,M,부산,VIP,2021
C01049,29,F,서울,Silver,2018
C01050,29,M,부산,Bronze,2018
C01051,63,M,부산,Bronze,2022
C01052,64,M,경기,VIP,2015
C01053,32,M,광주,Bronze,2020
C01054,58,M,경기,Gold,2019
C01055,36,M,서울,Silver,2016
C01056,43,M,부산,Silver,2016
C01057,69,F,부산,Bronze,2020
C01058,46,M,대전,Bronze,2022
C01059,39,F,서울,Silver,2020
C01060,57,M,경기,Bronze,2015
C01061,38,F,경기,Silver,2017
C01062,68,F,광주,Bronze,2015
C01063,55,F,경기,Silver,2018
C01064,37,F,대구,Silver,2018
C01065,46,M,서울,Bronze,2018
C01066,68,F,경기,Bronze,2019
C01067,21,M,서울,Silver,2017
C01068,24,M,대전,Silver,2021
C01069,45,M,서울,Bronze,2015
C01070,45,F,경기,Gold,2023
C01071,21,M,서울,Silver,2016
C01072,39,F,대전,Bronze,2022
C01073,29,M,부산,Bronze,2015
C01074,62,F,대전,Silver,2018
C01075,20,M,서울,Silver,2021
C01076,39,F,서울,Silver,2015
C01077,61,F,경기,Bronze,2016
C01078,19,M,부산,Bronze,2022
C01079,41,M,경기,Silver,2017
C01080,51,F,대구,Silver,2020
C01081,44,F,서울,Bronze,2022
C01082,58,F,부산,Bronze,2018
C01083,18,F,경기,Gold,2023
C01084,25,F,경기,Bronze,2023
C01085,40,F,부산,Bronze,2022
C01086,55,M,서울,Silver,2023
C01087,23,M,대전,Bronze,2023
C01088,39,F,대구,Bronze,2019
C01089,42,M,경기,Silver,2015
C01090,35,F,경기,Gold,2017
C01091,34,M,서울,Bronze,2021
C01092,29,F,경기,Bronze,2016
C01093,23,F,경기,Bronze,2019
C01094,43,M,경기,Bronze,2021
C01095,44,M,대구,Silver,2016
C01096,25,M,서울,VIP,2019
C01097,36,F,서울,Bronze,2017
C01098,59,M,경기,Bronze,2021
C01099,18,F,부산,Gold,2021
C01100,46,M,서울,Gold,2015
C01101,62,M,경기,Bronze,2020
C01102,66,M,서울,Gold,2021
C01103,52,F,대구,Silver,2020
C01104,57,F,경기,VIP,2017
C01105,31,M,광주,Bronze,2022
C01106,52,F,경기,Silver,2021
C01107,65,F,광주,Bronze,2015
C01108,62,M,대구,Silver,2018
C01109,37,M,광주,Gold,2021
C01110,66,M,대구,Bronze,2019
C01111,30,M,경기,Bronze,2016
C01112,55,F,경기,Bronze,2023
C01113,66,M,대구,Bronze,2023
C01114,63,F,경기,Bronze,2015
C01115,66,M,서울,Silver,2015
C01116,25,M,광주,Silver,2021
C01117,60,M,경기,Silver,2020
C01118,37,M,서울,Bronze,2020
C01119,50,M,부산,Silver,2020
C01120,43,M,광주,Bronze,2021
C01121,56,F,광주,Silver,2022
C01122,38,F,부산,Silver,2019
C01123,70,F,서울,Bronze,2016
C01124,66,F,부산,Bronze,2023
C01125,59,F,부산,Bronze,2015
C01126,60,F,서울,Bronze,2021
C01127,58,F,광주,Gold,2016
C01128,26,M,서울,Bronze,2022
C01129,41,F,경기,Silver,2021
C01130,54,M,서울,Bronze,2019
C01131,66,F,광주,Bronze,2018
C01132,58,F,서울,Bronze,2017
C01133,34,M,경기,Bronze,2021
C01134,41,M,광주,Bronze,2016
C01135,38,M,서울,Bronze,2022
C01136,68,M,서울,Silver,2017
C01137,56,M,서울,Bronze,2018
C01138,58,F,경기,Silver,2019
C01139,56,M,경기,Bronze,2020
C01140,30,M,대구,Silver,2015
C01141,28,M,서울,Silver,2018
C01142,63,F,대구,Silver,2016
C01143,36,M,대전,Gold,2016
C01144,28,M,광주,Silver,2020
C01145,30,M,부산,Bronze,2017
C01146,63,F,대전,Bronze,2019
C01147,62,M,대전,Gold,2021
C01148,18,F,부산,Gold,2019
C01149,57,F,서울,Gold,2019
C01150,61,M,광주,Gold,2019
C01151,36,F,광주,Bronze,2020
C01152,29,F,서울,Bronze,2022
C01153,25,F,대전,Bronze,2020
C01154,25,F,경기,Bronze,2021
C01155,70,F,경기,Bronze,2021
C01156,62,F,경기,Silver,2022
C01157,29,M,경기,Silver,2018
C01158,65,F,경기,Bronze,2023
C01159,50,F,부산,Bronze,2018
C01160,62,M,경기,Bronze,2018
C01161,43,F,경기,Bronze,2022
C01162,56,M,대구,Silver,2019
C01163,45,M,서울,Bronze,2020
C01164,22,F,대전,Bronze,2018
C01165,25,F,대구,Bronze,2018
C01166,42,F,대구,Bronze,2015
C01167,44,M,경기,Bronze,2018
C01168,63,F,대전,Silver,2016
C01169,40,M,서울,Bronze,2019
C01170,47,F,서울,Silver,2015
C01171,62,F,대구,Silver,2021
C01172,64,F,대구,Silver,2023
C01173,40,M,서울,Bronze,2017
C01174,66,M,부산,Bronze,2015
C01175,64,F,경기,Bronze,2016
C01176,37,M,경기,Gold,2022
C01177,35,F,부산,Gold,2015
C01178,35,M,대전,Bronze,2018
C01179,19,M,대전,Bronze,2018
C01180,21,F,대전,Bronze,2016
C01181,47,F,경기,Bronze,2022
C01182,50,M,경기,Gold,2017
C01183,53,M,부산,Silver,2022
C01184,35,M,부산,Gold,2016
C01185,54,F,경기,VIP,2023
C01186,36,F,부산,Bronze,2022
C01187,64,M,부산,Silver,2021
C01188,45,F,광주,Silver,2015
C01189,57,M,서울,Silver,2017
C01190,37,F,부산,Bronze,2015
C01191,66,F,경기,VIP,2019
C01192,50,M,서울,Silver,2021
C01193,29,F,경기,Bronze,2020
C01194,68,M,서울,Silver,2023
C01195,32,F,경기,Bronze,2019
C01196,58,M,서울,Silver,2015
C01197,56,F,대전,Bronze,2015
C01198,19,F,서울,Bronze,2022
C01199,46,F,대구,Bronze,2022
C01200,58,M,광주,Gold,2019
C01201,27,M,경기,Gold,2015
C01202,19,F,서울,Gold,2018
C01203,68,F,부산,Silver,2021
C01204,28,M,서울,VIP,2015
C01205,30,M,서울,Bronze,2023
C01206,27,F,부산,Gold,2023
C01207,31,F,경기,Silver,2019
C01208,35,M,대구,Silver,2019
C01209,68,M,부산,Bronze,2018
C01210,26,M,광주,Silver,2015
C01211,56,F,서울,Bronze,2017
C01212,45,F,서울,Silver,2020
C01213,20,M,부산,VIP,2021
C01214,37,M,광주,Silver,2021
C01215,23,F,대구,Silver,2020
C01216,44,F,부산,Bronze,2017
C01217,70,F,부산,Gold,2016
C01218,19,F,부산,Gold,2023
C01219,46,M,서울,Bronze,2017
C01220,55,F,부산,Bronze,2020
C01221,20,F,경기,Silver,2019
C01222,33,F,경기,Gold,2021
C01223,47,M,광주,Silver,2015
C01224,57,M,광주,Bronze,2022
C01225,19,M,서울,Bronze,2020
C01226,34,F,대전,Silver,2017
C01227,58,F,서울,Bronze,2018
C01228,29,F,서울,VIP,2021
C01229,52,F,대전,Silver,2018
C01230,60,M,경기,Bronze,2022
C01231,18,F,대구,VIP,2021
C01232,62,M,서울,Silver,2020
C01233,32,F,광주,Silver,2016
C01234,43,F,광주,VIP,2017
C01235,54,F,경기,Silver,2015
C01236,38,F,대구,Gold,2017
C01237,66,F,대전,Bronze,2021
C01238,48,F,경기,Bronze,2015
C01239,42,M,경기,VIP,2022
C01240,40,M,대구,Silver,2021
C01241,41,M,경기,Silver,2017
C01242,55,M,대전,Silver,2019
C01243,45,M,서울,Silver,2021
C01244,38,F,경기,Bronze,2017
C01245,60,F,대구,Bronze,2021
C01246,35,M,경기,Gold,2020
C01247,53,F,서울,Bronze,2016
C01248,52,F,경기,Bronze,2016
C01249,62,F,광주,Gold,2021
C01250,26,F,경기,VIP,2023
C01251,70,M,경기,Silver,2018
C01252,55,F,부산,Silver,2018
C01253,47,M,부산,Gold,2019
C01254,61,M,부산,Bronze,2016
C01255,51,F,경기,Silver,2022
C01256,49,F,서울,Gold,2022
C01257,20,F,부산,Silver,2019
C01258,20,M,경기,Silver,2018
C01259,45,F,경기,Gold,2016
C01260,61,M,서울,Bronze,2020
C01261,32,F,서울,Silver,2016
C01262,58,M,대구,Bronze,2020
C01263,40,M,경기,Bronze,2022
C01264,57,M,서울,Gold,2017
C01265,28,M,서울,Gold,2019
C01266,65,M,서울,Bronze,2020
C01267,49,M,경기,Silver,2017
C01268,53,M,부산,Bronze,2017
C01269,50,F,서울,Bronze,2015
C01270,41,M,경기,Bronze,2021
C01271,56,F,서울,Bronze,2016
C01272,51,F,서울,Silver,2019
C01273,45,F,광주,Gold,2019
C01274,54,M,부산,Silver,2017
C01275,24,M,대구,Gold,2023
C01276,21,F,서울,Bronze,2018
C01277,54,M,경기,Silver,2020
C01278,18,M,경기,Gold,2020
C01279,18,F,부산,Bronze,2018
C01280,64,F,경기,Silver,2022
C01281,37,F,부산,Bronze,2018
C01282,36,F,서울,VIP,2018
C01283,46,F,경기,Silver,2018
C01284,27,F,광주,Silver,2023
C01285,35,F,경기,Gold,2020
C01286,45,M,서울,Silver,2020
C01287,52,M,경기,Bronze,2015
C01288,60,M,대구,Bronze,2017
C01289,64,F,서울,Silver,2023
C01290,48,M,부산,Silver,2018
C01291,44,F,대전,Gold,2017
C01292,28,F,경기,Silver,2020
C01293,66,F,서울,Silver,2022
C01294,66,M,부산,Bronze,2017
C01295,55,F,서울,Bronze,2015
C01296,22,F,서울,Bronze,2018
C01297,25,F,서울,Silver,2015
C01298,51,M,서울,Bronze,2020
C01299,65,M,광주,Silver,2018
C01300,69,F,대구,Gold,2018
C01301,29,F,경기,Silver,2021
C01302,55,F,광주,Bronze,2021
C01303,18,M,부산,Silver,2019
C01304,48,F,경기,VIP,2020
C01305,21,F,서울,Bronze,2017
C01306,66,M,대구,Gold,2023
C01307,62,M,경기,Bronze,2018
C01308,67,M,경기,Silver,2022
C01309,22,M,서울,Silver,2015
C01310,47,M,서울,Silver,2017
C01311,41,M,대구,Gold,2021
C01312,20,F,서울,Silver,2017
C01313,28,M,경기,Bronze,2016
C01314,62,M,서울,Silver,2023
C01315,21,F,부산,Bronze,2021
C01316,43,F,경기,VIP,2019
C01317,44,F,부산,Bronze,2019
C01318,63,M,서울,Bronze,2022
C01319,60,M,서울,Bronze,2023
C01320,44,M,서울,Gold,2021
C01321,59,M,부산,Gold,2017
C01322,68,M,서울,Bronze,2023
C01323,67,F,부산,Bronze,2023
C01324,23,F,서울,Bronze,2019
C01325,32,M,대전,Gold,2020
C01326,70,M,경기,Bronze,2019
C01327,47,F,서울,Bronze,2020
C01328,59,M,서울,Bronze,2020
C01329,54,F,경기,Bronze,2015
C01330,54,F,광주,Silver,2018
C01331,59,F,서울,VIP,2022
C01332,54,F,대구,Silver,2015
C01333,52,F,경기,Bronze,2021
C01334,40,F,대구,Bronze,2021
C01335,23,F,광주,Bronze,2017
C01336,21,F,대전,Gold,2023
C01337,35,M,서울,Bronze,2015
C01338,26,F,대구,Bronze,2018
C01339,66,F,서울,Bronze,2022
C01340,46,F,경기,Silver,2015
C01341,30,F,부산,Bronze,2023
C01342,64,F,경기,Silver,2020
C01343,69,M,부산,VIP,2020
C01344,34,F,대전,Bronze,2017
C01345,62,M,대구,Bronze,2016
C01346,49,F,경기,Silver,2017
C01347,65,F,부산,Bronze,2017
C01348,39,M,서울,Silver,2019
C01349,21,M,경기,Gold,2016
C01350,22,F,부산,Silver,2015
C01351,54,F,대구,Bronze,2018
C01352,58,M,광주,Gold,2023
C01353,66,M,서울,Silver,2020
C01354,30,F,광주,Silver,2020
C01355,51,M,부산,VIP,2022
C01356,62,M,서울,Bronze,2018
C01357,39,M,경기,Bronze,2019
C01358,70,M,경기,Bronze,2017
C01359,40,M,경기,Bronze,2017
C01360,68,F,서울,Silver,2022
C01361,20,F,부산,Silver,2019
C01362,59,F,서울,Bronze,2015
C01363,51,F,광주,Silver,2021
C01364,49,F,광주,Bronze,2017
C01365,62,F,경기,Bronze,2022
C01366,68,M,서울,Bronze,2022
C01367,66,M,부산,Silver,2018
C01368,38,M,부산,Bronze,2019
C01369,63,F,광주,Gold,2019
C01370,61,M,서울,Silver,2015
C01371,38,M,부산,Gold,2017
C01372,61,M,부산,Silver,2016
C01373,28,M,서울,Bronze,2020
C01374,56,M,서울,Bronze,2017
C01375,21,F,부산,Bronze,2017
C01376,68,F,경기,Silver,2019
C01377,18,M,대전,VIP,2017
C01378,45,M,광주,Silver,2015
C01379,41,F,부산,Bronze,2021
C01380,52,F,부산,Bronze,2022
C01381,30,M,서울,Gold,2018
C01382,64,M,광주,Silver,2018
C01383,51,F,경기,Bronze,2023
C01384,28,F,경기,Gold,2023
C01385,53,M,광주,Silver,2019
C01386,68,M,서울,Gold,2015
C01387,34,F,경기,Silver,2018
C01388,52,M,부산,Silver,2016
C01389,35,F,서울,Silver,2023
C01390,57,M,서울,Silver,2023
C01391,39,M,경기,Bronze,2018
C01392,41,F,경기,Gold,2020
C01393,36,M,경기,VIP,2015
C01394,54,M,광주,Bronze,2019
C01395,56,F,경기,Gold,2022
C01396,38,F,경기,VIP,2016
C01397,25,F,서울,Bronze,2020
C01398,45,M,서울,Bronze,2023
C01399,22,F,경기,Silver,2015
C01400,34,F,경기,Bronze,2020
C01401,54,F,대구,VIP,2021
C01402,53,F,경기,Bronze,2021
C01403,36,M,서울,Bronze,2015
C01404,44,F,부산,Silver,2023
C01405,70,M,경기,Silver,2015
C01406,51,M,서울,Bronze,2015
C01407,28,F,광주,Bronze,2021
C01408,62,F,경기,Bronze,2018
C01409,64,F,서울,Silver,2022
C01410,29,M,부산,Silver,2020
C01411,38,F,대구,Silver,2019
C01412,28,F,대구,Gold,2022
C01413,56,F,부산,Bronze,2020
C01414,45,M,경기,Silver,2016
C01415,22,F,대구,Bronze,2018
C01416,34,M,대구,Gold,2018
C01417,37,M,부산,Silver,2020
C01418,58,M,부산,Bronze,2015
C01419,63,F,서울,Gold,2020
C01420,29,F,서울,Gold,2022
C01421,23,M,대전,Bronze,2016
C01422,34,F,대전,Gold,2019
C01423,68,M,대구,Gold,2022
C01424,36,F,경기,Silver,2022
C01425,43,F,서울,Bronze,2017
C01426,65,F,경기,Bronze,2017
C01427,61,M,대구,Bronze,2019
C01428,61,F,경기,Bronze,2020
C01429,69,M,대구,Bronze,2019
C01430,49,F,부산,Silver,2019
C01431,23,F,부산,Bronze,2022
C01432,53,F,대전,Bronze,2018
C01433,55,F,광주,Bronze,2021
C01434,28,M,대구,Silver,2022
C01435,50,M,서울,Bronze,2018
C01436,41,F,대전,Bronze,2020
C01437,40,M,서울,Gold,2016
C01438,32,M,경기,Bronze,2017
C01439,44,M,광주,Silver,2015
C01440,28,F,서울,Gold,2022
C01441,68,F,부산,Bronze,2020
C01442,67,F,경기,Bronze,2022
C01443,34,F,부산,Silver,2019
C01444,68,M,대전,Silver,2020
C01445,70,M,대구,VIP,2015
C01446,31,F,서울,Bronze,2016
C01447,44,F,서울,Bronze,2021
C01448,35,F,대전,Bronze,2018
C01449,45,M,부산,VIP,2016
C01450,68,F,서울,Silver,2018
C01451,64,F,부산,Gold,2016
C01452,64,F,서울,Bronze,2019
C01453,21,M,서울,Bronze,2016
C01454,24,F,부산,VIP,2021
C01455,62,M,경기,Bronze,2018
C01456,52,F,경기,Silver,2020
C01457,65,F,부산,Bronze,2023
C01458,26,F,광주,Silver,2018
C01459,25,M,부산,Gold,2017
C01460,69,F,경기,Silver,2022
C01461,62,M,부산,Bronze,2016
C01462,34,F,부산,Gold,2017
C01463,34,M,대구,Bronze,2023
C01464,66,F,경기,Bronze,2019
C01465,50,F,서울,Silver,2019
C01466,49,M,부산,Bronze,2016
C01467,25,M,서울,Bronze,2020
C01468,36,F,경기,Silver,2023
C01469,55,F,서울,Silver,2022
C01470,20,F,경기,VIP,2021
C01471,22,M,경기,Bronze,2016
C01472,30,F,광주,Bronze,2015
